Package,Cluster,Cluster Size,Pre-Processing Technique,Threshold,Features (Genes),TN,FP,FN,TP,F Beta,Penalty,Solver,C
scikit-learn,Inh L1-4 VIP PENK,17,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,l2,newton-cg,0.5
scikit-learn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,3.5,1427,3082,4,6,29,0.868263,l2,newton-cg,0.5
scikit-learn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,3.5,1427,3119,0,0,2,1,l2,newton-cg,0.5
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,3.5,1427,3118,0,1,2,0.909091,l2,newton-cg,0.5
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,3.5,1427,3110,0,4,7,0.897436,l2,newton-cg,0.5
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,3.5,1427,3083,6,4,28,0.833333,l2,newton-cg,0.5
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,3.5,1427,3108,0,4,9,0.918367,l2,newton-cg,0.5
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,3.5,1427,3107,2,0,12,0.882353,l2,newton-cg,0.5
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,3.5,1427,3116,0,0,5,1,l2,newton-cg,0.5
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,3.5,1427,3115,0,1,5,0.961538,l2,newton-cg,0.5
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,3.5,1427,3083,4,10,24,0.821918,l2,newton-cg,0.5
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,3.5,1427,2935,12,10,164,0.933941,l2,newton-cg,0.5
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,3.5,1427,3098,2,1,20,0.917431,l2,newton-cg,0.5
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,3.5,1427,3110,0,3,8,0.930233,l2,newton-cg,0.5
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,3.5,1427,3039,5,5,72,0.935065,l2,newton-cg,0.5
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,3.5,1427,3057,1,1,62,0.984127,l2,newton-cg,0.5
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,3.5,1427,3106,1,2,12,0.909091,l2,newton-cg,0.5
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,3.5,1427,3065,0,2,54,0.992647,l2,newton-cg,0.5
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,3.5,1427,3111,0,1,9,0.978261,l2,newton-cg,0.5
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,3.5,1427,3109,0,3,9,0.9375,l2,newton-cg,0.5
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,3.5,1427,3070,5,1,45,0.914634,l2,newton-cg,0.5
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,3.5,1427,3087,2,2,30,0.9375,l2,newton-cg,0.5
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,3.5,1427,3118,0,0,3,1,l2,newton-cg,0.5
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,3.5,1427,3109,0,2,10,0.961538,l2,newton-cg,0.5
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,l2,newton-cg,0.5
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,3.5,1427,3103,0,0,18,1,l2,newton-cg,0.5
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,3.5,1427,3085,2,5,29,0.917722,l2,newton-cg,0.5
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,3.5,1427,3108,2,4,7,0.744681,l2,newton-cg,0.5
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,3.5,1427,3063,2,8,48,0.9375,l2,newton-cg,0.5
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,3.5,1427,3046,0,0,75,1,l2,newton-cg,0.5
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,3.5,1427,3107,1,0,13,0.942029,l2,newton-cg,0.5
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,3.5,1427,3112,0,3,6,0.909091,l2,newton-cg,0.5
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,3.5,1427,3100,0,2,19,0.979381,l2,newton-cg,0.5
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,l2,newton-cg,0.5
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,3.5,1427,3103,2,4,12,0.833333,l2,newton-cg,0.5
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,3.5,1427,3115,0,2,4,0.909091,l2,newton-cg,0.5
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,3.5,1427,3104,1,4,12,0.882353,l2,newton-cg,0.5
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,3.5,1427,2956,10,9,146,0.937099,l2,newton-cg,0.5
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,3.5,1427,3110,1,9,1,0.277778,l2,newton-cg,0.5
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,3.5,1427,3072,1,0,48,0.983607,l2,newton-cg,0.5
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,3.5,1427,3108,0,1,12,0.983607,l2,newton-cg,0.5
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,3.5,1427,2808,5,8,300,0.981675,l2,newton-cg,0.5
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,3.5,1427,3048,2,1,70,0.97493,l2,newton-cg,1.5
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,3.5,1427,2627,37,30,427,0.923044,l2,newton-cg,1.5
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,3.5,1427,2945,14,25,137,0.894256,l2,newton-cg,1.5
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,3.5,1427,3110,0,1,10,0.980392,l2,newton-cg,1.5
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,l2,newton-cg,1.5
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,3.5,1427,3112,0,3,6,0.909091,l2,newton-cg,1.5
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,3.5,1427,3098,4,15,4,0.392157,l2,newton-cg,1.5
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,l2,newton-cg,1.5
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,3.5,1427,3116,0,3,2,0.769231,l2,newton-cg,1.5
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,3.5,1427,3078,9,11,23,0.709877,l2,newton-cg,1.5
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,3.5,1427,3091,1,2,27,0.957447,l2,newton-cg,1.5
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,3.5,1427,3052,0,0,69,1,l2,newton-cg,1.5
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,3.5,1427,3115,0,0,6,1,l2,newton-cg,1.5
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,3.5,1427,3082,2,7,30,0.909091,l2,newton-cg,1.5
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,3.5,1427,3113,0,0,8,1,l2,newton-cg,1.5
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,3.5,1427,3111,3,2,5,0.641026,l2,newton-cg,1.5
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,3.5,1427,3104,2,7,8,0.727273,l2,newton-cg,1.5
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,3.5,1427,3116,0,1,4,0.952381,l2,newton-cg,1.5
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,l2,newton-cg,1.5
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,3.5,1427,3070,0,0,51,1,l2,newton-cg,1.5
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,3.5,1427,3086,1,4,30,0.949367,l2,newton-cg,1.5
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,3.5,1427,3103,0,3,15,0.961538,l2,newton-cg,1.5
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,3.5,1427,3114,0,2,5,0.925926,l2,newton-cg,1.5
scikit-learn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,3.5,1427,3094,1,4,22,0.932203,l2,newton-cg,1.5
scikit-learn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,3.5,1427,3087,4,12,18,0.762712,l2,newton-cg,1.5
scikit-learn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,3.5,1427,3105,0,2,14,0.972222,l2,newton-cg,1.5
scikit-learn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,3.5,1427,2835,1,2,283,0.995778,l2,newton-cg,1.5
scikit-learn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,3.5,1427,3113,0,0,8,1,l2,newton-cg,1.5
scikit-learn,Inh L1-3 VIP GGH,68,Coefficient of Variation,3.5,1427,3106,1,3,11,0.887097,l2,newton-cg,1.5
scikit-learn,Inh L1 SST NMBR,283,Coefficient of Variation,3.5,1427,3063,1,1,56,0.982456,l2,newton-cg,1.5
scikit-learn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,3.5,1427,3057,1,3,60,0.977199,l2,newton-cg,1.5
scikit-learn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,3.5,1427,3117,0,4,0,0,l2,newton-cg,1.5
scikit-learn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,3.5,1427,3109,1,1,10,0.909091,l2,newton-cg,1.5
scikit-learn,Inh L1-4 VIP PENK,17,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,l2,newton-cg,1.5
scikit-learn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,3.5,1427,3082,4,7,28,0.858896,l2,newton-cg,1.5
scikit-learn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,3.5,1427,3119,0,0,2,1,l2,newton-cg,1.5
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,3.5,1427,3118,0,1,2,0.909091,l2,newton-cg,1.5
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,3.5,1427,3110,0,4,7,0.897436,l2,newton-cg,1.5
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,3.5,1427,3083,6,4,28,0.833333,l2,newton-cg,1.5
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,3.5,1427,3108,0,4,9,0.918367,l2,newton-cg,1.5
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,3.5,1427,3107,2,0,12,0.882353,l2,newton-cg,1.5
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,3.5,1427,3116,0,0,5,1,l2,newton-cg,1.5
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,3.5,1427,3115,0,0,6,1,l2,newton-cg,1.5
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,3.5,1427,3083,4,10,24,0.821918,l2,newton-cg,1.5
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,3.5,1427,2934,13,9,165,0.931151,l2,newton-cg,1.5
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,3.5,1427,3098,2,1,20,0.917431,l2,newton-cg,1.5
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,3.5,1427,3110,0,3,8,0.930233,l2,newton-cg,1.5
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,3.5,1427,3039,5,5,72,0.935065,l2,newton-cg,1.5
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,3.5,1427,3057,1,1,62,0.984127,l2,newton-cg,1.5
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,3.5,1427,3106,1,2,12,0.909091,l2,newton-cg,1.5
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,3.5,1427,3065,0,2,54,0.992647,l2,newton-cg,1.5
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,3.5,1427,3111,0,1,9,0.978261,l2,newton-cg,1.5
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,3.5,1427,3109,0,3,9,0.9375,l2,newton-cg,1.5
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,3.5,1427,3070,5,1,45,0.914634,l2,newton-cg,1.5
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,3.5,1427,3087,2,2,30,0.9375,l2,newton-cg,1.5
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,3.5,1427,3118,0,0,3,1,l2,newton-cg,1.5
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,3.5,1427,3109,0,2,10,0.961538,l2,newton-cg,1.5
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,l2,newton-cg,1.5
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,3.5,1427,3103,0,0,18,1,l2,newton-cg,1.5
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,3.5,1427,3084,3,5,29,0.895062,l2,newton-cg,1.5
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,3.5,1427,3108,2,4,7,0.744681,l2,newton-cg,1.5
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,3.5,1427,3063,2,8,48,0.9375,l2,newton-cg,1.5
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,3.5,1427,3046,0,0,75,1,l2,newton-cg,1.5
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,3.5,1427,3107,1,0,13,0.942029,l2,newton-cg,1.5
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,3.5,1427,3112,0,3,6,0.909091,l2,newton-cg,1.5
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,3.5,1427,3100,0,2,19,0.979381,l2,newton-cg,1.5
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,3.5,1427,3108,0,2,11,0.964912,l2,newton-cg,1.5
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,3.5,1427,3103,2,4,12,0.833333,l2,newton-cg,1.5
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,3.5,1427,3115,0,2,4,0.909091,l2,newton-cg,1.5
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,3.5,1427,3104,1,4,12,0.882353,l2,newton-cg,1.5
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,3.5,1427,2956,10,9,146,0.937099,l2,newton-cg,1.5
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,3.5,1427,3110,1,9,1,0.277778,l2,newton-cg,1.5
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,3.5,1427,3072,1,0,48,0.983607,l2,newton-cg,1.5
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,3.5,1427,3108,0,1,12,0.983607,l2,newton-cg,1.5
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,3.5,1427,2808,5,8,300,0.981675,l2,newton-cg,1.5
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,3.5,1427,3048,2,1,70,0.97493,l2,lbfgs,0.5
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,3.5,1427,2623,41,33,424,0.914976,l2,lbfgs,0.5
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,3.5,1427,2943,16,24,138,0.886889,l2,lbfgs,0.5
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,3.5,1427,3110,0,1,10,0.980392,l2,lbfgs,0.5
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,l2,lbfgs,0.5
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,3.5,1427,3112,0,4,5,0.862069,l2,lbfgs,0.5
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,3.5,1427,3100,2,16,3,0.384615,l2,lbfgs,0.5
scikit-learn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,l2,lbfgs,0.5
scikit-learn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,3.5,1427,3116,0,3,2,0.769231,l2,lbfgs,0.5
scikit-learn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,3.5,1427,3080,7,12,22,0.733333,l2,lbfgs,0.5
scikit-learn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,3.5,1427,3091,1,2,27,0.957447,l2,lbfgs,0.5
scikit-learn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,3.5,1427,3052,0,0,69,1,l2,lbfgs,0.5
scikit-learn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,3.5,1427,3115,0,0,6,1,l2,lbfgs,0.5
scikit-learn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,3.5,1427,3082,2,9,28,0.89172,l2,lbfgs,0.5
scikit-learn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,3.5,1427,3113,0,0,8,1,l2,lbfgs,0.5
scikit-learn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,3.5,1427,3111,3,2,5,0.641026,l2,lbfgs,0.5
scikit-learn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,3.5,1427,3104,2,7,8,0.727273,l2,lbfgs,0.5
scikit-learn,Inh L5-6 SST TH,27,Coefficient of Variation,3.5,1427,3116,0,1,4,0.952381,l2,lbfgs,0.5
scikit-learn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,l2,lbfgs,0.5
scikit-learn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,3.5,1427,3070,0,0,51,1,l2,lbfgs,0.5
scikit-learn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,3.5,1427,3086,1,5,29,0.941558,l2,lbfgs,0.5
scikit-learn,Inh L4-5 SST STK32A,93,Coefficient of Variation,3.5,1427,3103,0,3,15,0.961538,l2,lbfgs,0.5
scikit-learn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,3.5,1427,3114,0,2,5,0.925926,l2,lbfgs,0.5
scikit-learn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,3.5,1427,3094,1,4,22,0.932203,l2,lbfgs,0.5
scikit-learn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,3.5,1427,3088,3,14,16,0.754717,l2,lbfgs,0.5
scikit-learn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,3.5,1427,3105,0,2,14,0.972222,l2,lbfgs,0.5
scikit-learn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,3.5,1427,2835,1,2,283,0.995778,l2,lbfgs,0.5
scikit-learn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,3.5,1427,3113,0,0,8,1,l2,lbfgs,0.5
scikit-learn,Inh L1-3 VIP GGH,68,Coefficient of Variation,3.5,1427,3106,1,3,11,0.887097,l2,lbfgs,0.5
scikit-learn,Inh L1 SST NMBR,283,Coefficient of Variation,3.5,1427,3063,1,1,56,0.982456,l2,lbfgs,0.5
scikit-learn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,3.5,1427,3057,1,3,60,0.977199,l2,lbfgs,0.5
scikit-learn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,3.5,1427,3117,0,4,0,0,l2,lbfgs,0.5
scikit-learn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,3.5,1427,3109,1,1,10,0.909091,l2,lbfgs,0.5
scikit-learn,Inh L1-4 VIP PENK,17,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,l2,lbfgs,0.5
scikit-learn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,3.5,1427,3082,4,6,29,0.868263,l2,lbfgs,0.5
scikit-learn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,3.5,1427,3119,0,0,2,1,l2,lbfgs,0.5
scikit-learn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,3.5,1427,3118,0,1,2,0.909091,l2,lbfgs,0.5
scikit-learn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,3.5,1427,3110,0,4,7,0.897436,l2,lbfgs,0.5
scikit-learn,Exc L4-6 RORB C1R,160,Coefficient of Variation,3.5,1427,3083,6,4,28,0.833333,l2,lbfgs,0.5
scikit-learn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,3.5,1427,3108,0,4,9,0.918367,l2,lbfgs,0.5
scikit-learn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,3.5,1427,3107,2,0,12,0.882353,l2,lbfgs,0.5
scikit-learn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,3.5,1427,3116,0,0,5,1,l2,lbfgs,0.5
scikit-learn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,3.5,1427,3115,0,1,5,0.961538,l2,lbfgs,0.5
scikit-learn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,3.5,1427,3083,4,11,23,0.809859,l2,lbfgs,0.5
scikit-learn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,3.5,1427,2934,13,10,164,0.929705,l2,lbfgs,0.5
scikit-learn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,3.5,1427,3098,2,1,20,0.917431,l2,lbfgs,0.5
scikit-learn,Inh L1 SST CHRNA4,52,Coefficient of Variation,3.5,1427,3110,0,3,8,0.930233,l2,lbfgs,0.5
scikit-learn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,3.5,1427,3039,5,5,72,0.935065,l2,lbfgs,0.5
scikit-learn,Oligo L1-6 OPALIN,313,Coefficient of Variation,3.5,1427,3057,1,1,62,0.984127,l2,lbfgs,0.5
scikit-learn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,3.5,1427,3106,1,2,12,0.909091,l2,lbfgs,0.5
scikit-learn,Inh L1-3 SST CALB1,279,Coefficient of Variation,3.5,1427,3065,0,2,54,0.992647,l2,lbfgs,0.5
scikit-learn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,3.5,1427,3111,0,1,9,0.978261,l2,lbfgs,0.5
scikit-learn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,3.5,1427,3109,0,3,9,0.9375,l2,lbfgs,0.5
scikit-learn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,3.5,1427,3070,5,1,45,0.914634,l2,lbfgs,0.5
scikit-learn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,3.5,1427,3087,2,2,30,0.9375,l2,lbfgs,0.5
scikit-learn,Inh L3-6 SST NPY,15,Coefficient of Variation,3.5,1427,3118,0,0,3,1,l2,lbfgs,0.5
scikit-learn,Inh L3-6 SST HPGD,60,Coefficient of Variation,3.5,1427,3109,0,2,10,0.961538,l2,lbfgs,0.5
scikit-learn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,3.5,1427,3117,0,3,1,0.625,l2,lbfgs,0.5
scikit-learn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,3.5,1427,3103,0,0,18,1,l2,lbfgs,0.5
scikit-learn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,3.5,1427,3084,3,5,29,0.895062,l2,lbfgs,0.5
scikit-learn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,3.5,1427,3108,2,4,7,0.744681,l2,lbfgs,0.5
scikit-learn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,3.5,1427,3063,2,8,48,0.9375,l2,lbfgs,0.5
scikit-learn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,3.5,1427,3046,0,0,75,1,l2,lbfgs,0.5
scikit-learn,Micro L1-3 TYROBP,63,Coefficient of Variation,3.5,1427,3107,1,0,13,0.942029,l2,lbfgs,0.5
scikit-learn,Inh L1-2 VIP LBH,47,Coefficient of Variation,3.5,1427,3112,0,3,6,0.909091,l2,lbfgs,0.5
scikit-learn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,3.5,1427,3100,0,2,19,0.979381,l2,lbfgs,0.5
scikit-learn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,l2,lbfgs,0.5
scikit-learn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,3.5,1427,3103,2,4,12,0.833333,l2,lbfgs,0.5
scikit-learn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,3.5,1427,3115,0,2,4,0.909091,l2,lbfgs,0.5
scikit-learn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,3.5,1427,3104,1,4,12,0.882353,l2,lbfgs,0.5
scikit-learn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,3.5,1427,2956,10,8,147,0.938697,l2,lbfgs,0.5
scikit-learn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,3.5,1427,3110,1,9,1,0.277778,l2,lbfgs,0.5
scikit-learn,OPC L1-6 PDGFRA,238,Coefficient of Variation,3.5,1427,3072,1,0,48,0.983607,l2,lbfgs,0.5
scikit-learn,Inh L2-5 VIP TYR,62,Coefficient of Variation,3.5,1427,3108,0,1,12,0.983607,l2,lbfgs,0.5
scikit-learn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,3.5,1427,2808,5,8,300,0.981675,l2,lbfgs,0.5
scikit-learn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,3.5,1427,3048,2,1,70,0.97493,l2,lbfgs,1.5
scikit-learn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,3.5,1427,2621,43,33,424,0.911828,l2,lbfgs,1.5
scikit-learn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,3.5,1427,2943,16,23,139,0.888747,l2,lbfgs,1.5
scikit-learn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,3.5,1427,3110,0,1,10,0.980392,l2,lbfgs,1.5
scikit-learn,Inh L2-4 SST FRZB,64,Coefficient of Variation,3.5,1427,3108,0,3,10,0.943396,l2,lbfgs,1.5
scikit-learn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,3.5,1427,3112,0,3,6,0.909091,l2,lbfgs,1.5
scikit-learn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,3.5,1427,3099,3,15,4,0.425532,l2,lbfgs,1.5
